id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock,endorheic,glacial_scar,wt_class,wt_depth_m,wind,rain_shadow,dry_interior,season_label,climate_resource_tags
H+67+10,ocean,ocean,modest,fisheries,none,ocean,67,10,-344.72,2.615,634.8,8.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+68+10,ocean,ocean,modest,fisheries,none,ocean,68,10,-338.93,2.798,646.6,8.56,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+69+10,ocean,ocean,modest,fisheries,none,ocean,69,10,-328.54,2.845,675.1,8.54,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+70+10,ocean,ocean,modest,fisheries,none,ocean,70,10,-324.75,2.719,697.6,8.52,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+71+10,ocean,ocean,modest,fisheries,none,ocean,71,10,-324.64,7.607,706.4,8.51,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+72+10,ocean,ocean,modest,fisheries,none,ocean,72,10,-329.25,7.774,707.6,8.52,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+73+10,ocean,ocean,modest,fisheries,none,ocean,73,10,-96.02,8.207,698.3,8.55,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+74+10,ocean,ocean,modest,fisheries,none,ocean,74,10,-99.88,7.926,681.0,8.61,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+75+10,ocean,ocean,modest,fisheries,none,ocean,75,10,-103.01,7.821,668.3,8.67,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+76+10,ocean,ocean,modest,fisheries,none,ocean,76,10,-106.07,0.267,660.2,8.73,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+77+10,ocean,ocean,modest,fisheries,none,ocean,77,10,-109.9,0.281,647.8,8.78,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+78+10,ocean,ocean,modest,fisheries,none,ocean,78,10,-112.66,0.242,632.7,8.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+79+10,ocean,ocean,modest,fisheries,none,ocean,79,10,-114.82,0.238,618.9,8.9,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+00+11,ocean,ocean,modest,fisheries,none,ocean,0,11,-83.95,4.554,898.3,9.64,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+01+11,ocean,ocean,modest,fisheries,none,ocean,1,11,-81.13,4.568,885.8,9.61,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+02+11,ocean,ocean,modest,fisheries,none,ocean,2,11,-210.88,4.516,865.5,9.54,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+03+11,ocean,ocean,modest,fisheries,none,ocean,3,11,-206.62,4.597,857.5,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+04+11,ocean,ocean,modest,fisheries,none,ocean,4,11,-68.71,4.597,854.2,9.36,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+05+11,ocean,ocean,modest,fisheries,none,ocean,5,11,-150.2,2.716,831.3,9.28,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+06+11,ocean,ocean,modest,fisheries,none,ocean,6,11,-153.48,1.889,790.6,9.23,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+07+11,ocean,ocean,modest,fisheries,none,ocean,7,11,-147.1,2.526,757.7,9.22,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+08+11,ocean,ocean,modest,fisheries,none,ocean,8,11,-152.0,2.822,734.1,9.22,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+09+11,ocean,ocean,modest,fisheries,none,ocean,9,11,-163.32,3.2,717.9,9.24,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+10+11,ocean,ocean,modest,fisheries,none,ocean,10,11,-165.81,2.989,713.7,9.26,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+11+11,ocean,ocean,modest,fisheries,none,ocean,11,11,-166.69,2.709,721.0,9.27,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+12+11,ocean,ocean,modest,fisheries,none,ocean,12,11,-175.4,3.005,745.4,9.29,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+13+11,ocean,ocean,modest,fisheries,none,ocean,13,11,-187.83,3.42,782.4,9.33,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+14+11,ocean,ocean,modest,fisheries,none,ocean,14,11,-195.88,3.694,791.1,9.38,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+15+11,ocean,ocean,modest,fisheries,none,ocean,15,11,-195.43,4.718,778.6,9.42,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+16+11,ocean,ocean,modest,fisheries,none,ocean,16,11,-336.96,7.377,770.9,9.44,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+17+11,ocean,ocean,modest,fisheries,none,ocean,17,11,-347.01,2.771,773.2,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+18+11,ocean,ocean,modest,fisheries,none,ocean,18,11,-357.21,2.638,775.4,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+19+11,ocean,ocean,modest,fisheries,none,ocean,19,11,-361.01,2.452,773.7,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+20+11,ocean,ocean,modest,fisheries,none,ocean,20,11,-360.96,3.521,777.7,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+21+11,ocean,ocean,modest,fisheries,none,ocean,21,11,-361.56,3.541,793.5,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+22+11,ocean,ocean,modest,fisheries,none,ocean,22,11,-370.11,3.568,812.7,9.45,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+23+11,ocean,ocean,modest,fisheries,none,ocean,23,11,-374.82,3.287,829.0,9.47,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+24+11,ocean,ocean,modest,fisheries,none,ocean,24,11,-358.46,4.614,845.9,9.5,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+25+11,ocean,ocean,modest,fisheries,none,ocean,25,11,-257.69,5.903,858.1,9.56,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+26+11,ocean,ocean,modest,fisheries,none,ocean,26,11,-113.6,6.636,860.8,9.62,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+27+11,coast,river,none,fisheries,farmstead,"fresh water, route access",27,11,57.6,7.439,838.0,8.37,loam,coastal scrub,Rift volcanics,False,overdeep_basin,spring_line,1.5,open_westerly,False,False,moderate,fisheries
H+28+11,farmland,river,rich,fisheries,town,"fresh water, strong food, route access",28,11,262.87,7.742,964.0,7.09,loam,floodplain farmable,Rift volcanics,False,overdeep_basin;outwash,spring_line,1.5,open_westerly,False,False,moderate,fisheries
H+29+11,boreal,shallow_well,modest,timber,none,no reliable fresh water,29,11,481.62,8.421,1162.5,5.69,loam,boreal forest,Rift volcanics,False,u_valley;overdeep_basin;outwash,shallow_well,4.87,open_westerly,False,False,moderate,timber
H+30+11,boreal,shallow_well,modest,timber,none,no reliable fresh water,30,11,723.14,8.051,1305.8,4.12,glacial till,boreal forest,Rift volcanics,False,u_valley;outwash,shallow_well,4.47,open_westerly,False,False,moderate,timber
H+31+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,31,11,588.76,4.479,556.9,4.98,saline playa,salt flat sparse,Basin sediment,True,overdeep_basin;outwash,dry,8.58,calm_interior,False,True,moderate,salt_pans
H+32+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,32,11,588.76,0.0,528.7,4.96,saline playa,salt flat sparse,Basin sediment,True,overdeep_basin;outwash,dry,8.5,calm_interior,False,True,moderate,salt_pans
H+33+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,33,11,588.76,0.0,493.8,4.92,saline playa,salt flat sparse,Basin sediment,True,overdeep_basin;outwash,dry,8.59,calm_interior,False,True,strong,salt_pans
H+34+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,34,11,588.76,0.0,481.1,4.85,saline playa,salt flat sparse,Basin sediment,True,overdeep_basin;outwash,dry,8.62,calm_interior,False,True,strong,salt_pans
H+35+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,35,11,588.76,0.0,468.8,4.74,saline playa,salt flat sparse,Basin sediment,True,outwash,dry,8.68,calm_interior,False,True,strong,salt_pans
H+36+11,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,36,11,588.76,5.216,452.7,4.61,saline playa,salt flat sparse,Basin sediment,True,outwash,dry,8.71,calm_interior,False,True,strong,salt_pans
H+37+11,boreal,shallow_well,modest,timber,farmstead,"adequate food, route access",37,11,723.99,7.954,803.0,3.6,glacial till,boreal forest,Rift volcanics,False,outwash,shallow_well,6.75,open_westerly,False,False,moderate,timber
H+38+11,boreal,spring_line,modest,timber,village,"spring line, adequate food",38,11,485.38,11.762,739.7,5.03,glacial till,boreal forest,Rift volcanics,False,outwash,spring_line,2.5,open_westerly,False,False,moderate,timber
H+39+11,forest,spring_line,good,timber,village,"spring line, adequate food",39,11,273.82,11.337,756.6,6.32,glacial till,temperate forest,Rift volcanics,False,outwash,spring_line,2.5,open_westerly,False,False,moderate,timber
H+40+11,ocean,ocean,modest,fisheries,none,ocean,40,11,-59.74,15.557,851.1,8.96,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+41+11,ocean,ocean,modest,fisheries,none,ocean,41,11,-227.97,10.071,841.9,8.91,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+42+11,ocean,ocean,modest,fisheries,none,ocean,42,11,-353.94,8.233,854.3,8.87,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+43+11,ocean,ocean,modest,fisheries,none,ocean,43,11,-271.86,3.337,853.5,8.85,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+44+11,ocean,ocean,modest,fisheries,none,ocean,44,11,-285.86,3.739,834.4,8.84,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+45+11,ocean,ocean,modest,fisheries,none,ocean,45,11,-300.26,3.762,820.5,8.87,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+46+11,ocean,ocean,modest,fisheries,none,ocean,46,11,-305.44,3.564,822.5,8.94,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+47+11,ocean,ocean,modest,fisheries,none,ocean,47,11,-312.6,3.802,826.6,9.03,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+48+11,ocean,ocean,modest,fisheries,none,ocean,48,11,-324.97,4.172,825.6,9.13,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+49+11,ocean,ocean,modest,fisheries,none,ocean,49,11,-337.8,4.113,825.9,9.22,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+50+11,ocean,ocean,modest,fisheries,none,ocean,50,11,-340.83,3.837,817.2,9.28,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+51+11,ocean,ocean,modest,fisheries,none,ocean,51,11,-345.74,4.001,793.2,9.31,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+52+11,ocean,ocean,modest,fisheries,none,ocean,52,11,-343.52,3.852,776.2,9.33,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+53+11,ocean,ocean,modest,fisheries,none,ocean,53,11,-343.43,3.612,777.5,9.33,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+54+11,ocean,ocean,modest,fisheries,none,ocean,54,11,-343.02,3.514,781.3,9.33,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+55+11,ocean,ocean,modest,fisheries,none,ocean,55,11,-349.44,3.666,765.8,9.32,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+56+11,ocean,ocean,modest,fisheries,none,ocean,56,11,-347.35,3.677,745.7,9.33,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+57+11,ocean,ocean,modest,fisheries,none,ocean,57,11,-356.23,4.082,748.5,9.34,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+58+11,ocean,ocean,modest,fisheries,none,ocean,58,11,-356.76,4.1,757.4,9.35,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+59+11,ocean,ocean,modest,fisheries,none,ocean,59,11,-348.91,3.809,748.8,9.34,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+60+11,ocean,ocean,modest,fisheries,none,ocean,60,11,-348.54,3.639,727.8,9.32,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+61+11,ocean,ocean,modest,fisheries,none,ocean,61,11,-349.95,2.357,703.7,9.25,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+62+11,ocean,ocean,modest,fisheries,none,ocean,62,11,-345.02,2.793,673.1,9.16,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+63+11,ocean,ocean,modest,fisheries,none,ocean,63,11,-343.82,3.051,648.9,9.05,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+64+11,ocean,ocean,modest,fisheries,none,ocean,64,11,-354.35,3.402,640.7,8.95,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+65+11,ocean,ocean,modest,fisheries,none,ocean,65,11,-360.77,3.228,639.6,8.87,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+66+11,ocean,ocean,modest,fisheries,none,ocean,66,11,-356.56,3.155,640.4,8.84,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+67+11,ocean,ocean,modest,fisheries,none,ocean,67,11,-350.78,3.21,644.8,8.83,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+68+11,ocean,ocean,modest,fisheries,none,ocean,68,11,-350.44,3.27,654.8,8.81,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+69+11,ocean,ocean,modest,fisheries,none,ocean,69,11,-349.37,3.234,680.8,8.79,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+70+11,ocean,ocean,modest,fisheries,none,ocean,70,11,-341.22,2.655,698.0,8.76,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+71+11,ocean,ocean,modest,fisheries,none,ocean,71,11,-342.27,2.713,693.6,8.75,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+72+11,ocean,ocean,modest,fisheries,none,ocean,72,11,-342.23,8.207,686.6,8.76,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+73+11,ocean,ocean,modest,fisheries,none,ocean,73,11,-336.8,8.026,683.0,8.8,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+74+11,ocean,ocean,modest,fisheries,none,ocean,74,11,-337.66,7.987,673.1,8.87,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+75+11,ocean,ocean,modest,fisheries,none,ocean,75,11,-98.05,7.987,659.9,8.95,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+76+11,ocean,ocean,modest,fisheries,none,ocean,76,11,-101.48,5.809,650.4,9.02,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+77+11,ocean,ocean,modest,fisheries,none,ocean,77,11,-105.41,0.261,638.6,9.08,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+78+11,ocean,ocean,modest,fisheries,none,ocean,78,11,-107.68,0.238,630.1,9.13,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+79+11,ocean,ocean,modest,fisheries,none,ocean,79,11,-109.02,0.208,623.4,9.19,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+00+12,ocean,ocean,modest,fisheries,none,ocean,0,12,-82.93,0.124,887.4,9.97,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+01+12,ocean,ocean,modest,fisheries,none,ocean,1,12,-79.2,4.389,873.2,9.95,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+02+12,ocean,ocean,modest,fisheries,none,ocean,2,12,-75.4,4.516,850.3,9.89,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+03+12,ocean,ocean,modest,fisheries,none,ocean,3,12,-204.25,4.518,842.1,9.8,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+04+12,ocean,ocean,modest,fisheries,none,ocean,4,12,-80.94,4.308,841.7,9.71,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+05+12,ocean,ocean,modest,fisheries,none,ocean,5,12,-210.16,4.308,824.7,9.64,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+06+12,ocean,ocean,modest,fisheries,none,ocean,6,12,-209.72,6.636,795.6,9.59,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+07+12,ocean,ocean,modest,fisheries,none,ocean,7,12,-71.33,4.613,771.7,9.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+08+12,ocean,ocean,modest,fisheries,none,ocean,8,12,-67.33,3.2,750.7,9.57,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+09+12,ocean,ocean,modest,fisheries,none,ocean,9,12,-76.14,2.989,734.7,9.58,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+10+12,ocean,ocean,modest,fisheries,none,ocean,10,12,-85.42,2.709,728.5,9.59,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+11+12,ocean,ocean,modest,fisheries,none,ocean,11,12,-88.11,2.91,731.6,9.6,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+12+12,ocean,ocean,modest,fisheries,none,ocean,12,12,-85.25,3.42,750.7,9.62,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+13+12,ocean,ocean,modest,fisheries,none,ocean,13,12,-96.94,3.298,780.7,9.65,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+14+12,ocean,ocean,modest,fisheries,none,ocean,14,12,-112.3,3.053,785.2,9.68,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+15+12,ocean,ocean,modest,fisheries,none,ocean,15,12,-115.65,7.377,771.0,9.71,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
