id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock
H+60+07,ocean,ocean,modest,fish,none,ocean,60,7,-140.0,4.89,887.1,7.98,none/ocean,none/ocean,Oceanic basalt
H+61+07,ocean,ocean,modest,fish,none,ocean,61,7,-141.0,2.38,857.9,7.92,none/ocean,none/ocean,Oceanic basalt
H+62+07,ocean,ocean,modest,fish,none,ocean,62,7,-150.0,2.46,838.7,7.86,none/ocean,none/ocean,Oceanic basalt
H+63+07,ocean,ocean,modest,fish,none,ocean,63,7,-152.0,2.76,822.3,7.8,none/ocean,none/ocean,Oceanic basalt
H+64+07,ocean,ocean,modest,fish,none,ocean,64,7,-141.0,2.67,803.1,7.76,none/ocean,none/ocean,Oceanic basalt
H+65+07,ocean,ocean,modest,fish,none,ocean,65,7,-134.0,2.76,788.8,7.73,none/ocean,none/ocean,Oceanic basalt
H+66+07,ocean,ocean,modest,fish,none,ocean,66,7,-123.0,2.59,789.0,7.72,none/ocean,none/ocean,Oceanic basalt
H+67+07,ocean,ocean,modest,fish,none,ocean,67,7,-116.0,2.7,794.3,7.73,none/ocean,none/ocean,Oceanic basalt
H+68+07,ocean,ocean,modest,fish,none,ocean,68,7,-104.0,2.97,806.9,7.76,none/ocean,none/ocean,Oceanic basalt
H+69+07,ocean,ocean,modest,fish,none,ocean,69,7,-101.0,2.73,828.4,7.8,none/ocean,none/ocean,Oceanic basalt
H+70+07,ocean,ocean,modest,fish,none,ocean,70,7,-94.0,2.77,846.5,7.85,none/ocean,none/ocean,Oceanic basalt
H+71+07,ocean,ocean,modest,fish,none,ocean,71,7,-99.0,2.45,856.3,7.88,none/ocean,none/ocean,Oceanic basalt
H+72+07,ocean,ocean,modest,fish,none,ocean,72,7,-104.0,0.37,858.9,7.9,none/ocean,none/ocean,Oceanic basalt
H+73+07,ocean,ocean,modest,fish,none,ocean,73,7,-110.0,0.35,860.3,7.9,none/ocean,none/ocean,Oceanic basalt
H+74+07,ocean,ocean,modest,fish,none,ocean,74,7,-114.0,0.27,856.6,7.88,none/ocean,none/ocean,Oceanic basalt
H+75+07,ocean,ocean,modest,fish,none,ocean,75,7,-117.0,0.23,839.5,7.86,none/ocean,none/ocean,Oceanic basalt
H+76+07,ocean,ocean,modest,fish,none,ocean,76,7,-118.0,0.2,820.0,7.86,none/ocean,none/ocean,Oceanic basalt
H+77+07,ocean,ocean,modest,fish,none,ocean,77,7,-118.0,0.1,803.7,7.87,none/ocean,none/ocean,Oceanic basalt
H+78+07,ocean,ocean,modest,fish,none,ocean,78,7,-117.0,0.04,788.6,7.93,none/ocean,none/ocean,Oceanic basalt
H+79+07,ocean,ocean,modest,fish,none,ocean,79,7,-118.0,0.03,776.2,8.04,none/ocean,none/ocean,Oceanic basalt
H+00+08,ocean,ocean,modest,fish,none,ocean,0,8,-232.0,0.14,1011.3,8.46,none/ocean,none/ocean,Oceanic basalt
H+01+08,ocean,ocean,modest,fish,none,ocean,1,8,-229.0,0.19,1013.9,8.46,none/ocean,none/ocean,Oceanic basalt
H+02+08,ocean,ocean,modest,fish,none,ocean,2,8,-227.0,0.34,1014.2,8.45,none/ocean,none/ocean,Oceanic basalt
H+03+08,ocean,ocean,modest,fish,none,ocean,3,8,-227.0,0.34,1001.5,8.44,none/ocean,none/ocean,Oceanic basalt
H+04+08,ocean,ocean,modest,fish,none,ocean,4,8,-225.0,0.39,974.1,8.43,none/ocean,none/ocean,Oceanic basalt
H+05+08,ocean,ocean,modest,fish,none,ocean,5,8,-219.0,0.41,945.3,8.4,none/ocean,none/ocean,Oceanic basalt
H+06+08,ocean,ocean,modest,fish,none,ocean,6,8,-214.0,2.58,911.5,8.37,none/ocean,none/ocean,Oceanic basalt
H+07+08,ocean,ocean,modest,fish,none,ocean,7,8,-136.0,2.82,878.3,8.35,none/ocean,none/ocean,Oceanic basalt
H+08+08,ocean,ocean,modest,fish,none,ocean,8,8,-145.0,2.54,855.7,8.33,none/ocean,none/ocean,Oceanic basalt
H+09+08,ocean,ocean,modest,fish,none,ocean,9,8,-134.0,2.15,842.0,8.32,none/ocean,none/ocean,Oceanic basalt
H+10+08,ocean,ocean,modest,fish,none,ocean,10,8,-130.0,2.16,842.0,8.33,none/ocean,none/ocean,Oceanic basalt
H+11+08,ocean,ocean,modest,fish,none,ocean,11,8,-124.0,1.98,856.3,8.35,none/ocean,none/ocean,Oceanic basalt
H+12+08,ocean,ocean,modest,fish,none,ocean,12,8,-129.0,2.14,871.7,8.38,none/ocean,none/ocean,Oceanic basalt
H+13+08,ocean,ocean,modest,fish,none,ocean,13,8,-138.0,2.11,881.2,8.43,none/ocean,none/ocean,Oceanic basalt
H+14+08,ocean,ocean,modest,fish,none,ocean,14,8,-147.0,2.19,892.2,8.48,none/ocean,none/ocean,Oceanic basalt
H+15+08,ocean,ocean,modest,fish,none,ocean,15,8,-165.0,2.12,903.0,8.53,none/ocean,none/ocean,Oceanic basalt
H+16+08,ocean,ocean,modest,fish,none,ocean,16,8,-175.0,2.45,902.2,8.56,none/ocean,none/ocean,Oceanic basalt
H+17+08,ocean,ocean,modest,fish,none,ocean,17,8,-191.0,2.49,888.8,8.58,none/ocean,none/ocean,Oceanic basalt
H+18+08,ocean,ocean,modest,fish,none,ocean,18,8,-190.0,3.09,880.7,8.6,none/ocean,none/ocean,Oceanic basalt
H+19+08,ocean,ocean,modest,fish,none,ocean,19,8,-180.0,7.68,892.7,8.6,none/ocean,none/ocean,Oceanic basalt
H+20+08,ocean,ocean,modest,fish,none,ocean,20,8,-71.0,6.26,913.7,8.61,none/ocean,none/ocean,Oceanic basalt
H+21+08,ocean,ocean,modest,fish,none,ocean,21,8,-65.0,4.59,926.5,8.61,none/ocean,none/ocean,Oceanic basalt
H+22+08,ocean,ocean,modest,fish,none,ocean,22,8,-76.0,4.4,934.5,8.61,none/ocean,none/ocean,Oceanic basalt
H+23+08,ocean,ocean,modest,fish,none,ocean,23,8,-76.0,4.96,949.9,8.61,none/ocean,none/ocean,Oceanic basalt
H+24+08,ocean,ocean,modest,fish,none,ocean,24,8,-55.0,7.45,970.6,8.61,none/ocean,none/ocean,Oceanic basalt
H+25+08,marsh,wetland,modest,peat,village,"fresh water, adequate food",25,8,43.0,9.14,900.4,8.34,peat/wetland,wetland/marsh,Rift volcanics
H+26+08,marsh,wetland,modest,peat,village,"fresh water, adequate food",26,8,191.0,14.71,923.4,7.39,peat/wetland,wetland/marsh,Rift volcanics
H+27+08,forest,none,good,timber|metals,village,"fresh water, adequate food",27,8,367.0,15.69,942.6,6.28,glacial till,temperate forest,Rift volcanics
H+28+08,boreal,none,modest,timber|metals,village,"fresh water, adequate food",28,8,567.0,16.11,1069.0,5.01,glacial till,boreal forest,Rift volcanics
H+29+08,hills,river,modest,volcanic_host|timber,village,"fresh water, adequate food, route access",29,8,786.0,15.27,1259.6,3.63,glacial till,boreal forest,Rift volcanics
H+30+08,mountains,river,modest,timber,village,"fresh water, adequate food, route access",30,8,1022.0,16.05,1497.9,2.13,glacial till,boreal forest,Rift volcanics
H+31+08,mountains,none,modest,timber,village,"fresh water, adequate food",31,8,1238.0,17.74,1627.8,0.75,glacial till,boreal forest,Rift volcanics
H+32+08,mountains,none,modest,volcanic_host|timber,village,"fresh water, adequate food",32,8,1498.0,17.7,2019.0,-0.94,glacial till,boreal forest,Rift volcanics
H+33+08,ice,ice,none,volcanic_host,none,glacial/ice,33,8,1769.0,13.59,2181.2,-2.72,rocky/lithosol,ice/barren,Rift volcanics
H+34+08,boreal,none,modest,timber,none,no reliable fresh water,34,8,1582.0,8.4,695.8,-1.56,glacial till,boreal forest,Rift volcanics
H+35+08,boreal,none,modest,timber,none,no reliable fresh water,35,8,1440.0,8.89,807.8,-0.73,volcanic andisol,boreal forest,Rift volcanics
H+36+08,boreal,none,modest,timber,none,no reliable fresh water,36,8,1173.0,8.89,734.8,0.9,volcanic andisol,boreal forest,Rift volcanics
H+37+08,boreal,none,modest,timber,none,no reliable fresh water,37,8,963.0,7.39,850.1,2.16,glacial till,boreal forest,Rift volcanics
H+38+08,boreal,none,modest,timber,farmstead,"adequate food, route access",38,8,742.0,7.39,893.9,3.51,glacial till,boreal forest,Rift volcanics
H+39+08,boreal,none,modest,timber,farmstead,"adequate food, route access",39,8,538.0,6.79,944.0,4.76,glacial till,boreal forest,Rift volcanics
H+40+08,boreal,none,modest,timber,village,"fresh water, adequate food",40,8,359.0,8.74,966.6,5.86,glacial till,boreal forest,Rift volcanics
H+41+08,marsh,river,modest,peat,village,"fresh water, adequate food, route access",41,8,194.0,8.89,951.2,6.89,peat/wetland,wetland/marsh,Rift volcanics
H+42+08,marsh,river,modest,metals|peat,village,"fresh water, adequate food, route access",42,8,66.0,9.03,938.9,7.69,peat/wetland,wetland/marsh,Rift volcanics
H+43+08,marsh,wetland,modest,metals|peat,village,"fresh water, adequate food",43,8,12.0,8.64,922.3,8.02,peat/wetland,wetland/marsh,Rift volcanics
H+44+08,coast,none,none,metals,none,poor food,44,8,5.0,8.41,903.6,8.05,volcanic andisol,coastal scrub,Rift volcanics
H+45+08,ocean,ocean,modest,fish,none,ocean,45,8,-4.0,4.35,982.1,8.11,none/ocean,none/ocean,Oceanic basalt
H+46+08,ocean,ocean,modest,fish,none,ocean,46,8,-25.0,4.2,975.5,8.16,none/ocean,none/ocean,Oceanic basalt
H+47+08,ocean,ocean,modest,fish,none,ocean,47,8,-47.0,3.9,970.7,8.23,none/ocean,none/ocean,Oceanic basalt
H+48+08,ocean,ocean,modest,fish,none,ocean,48,8,-72.0,3.93,979.8,8.31,none/ocean,none/ocean,Oceanic basalt
H+49+08,ocean,ocean,modest,fish,none,ocean,49,8,-86.0,3.66,996.3,8.38,none/ocean,none/ocean,Oceanic basalt
H+50+08,ocean,ocean,modest,fish,none,ocean,50,8,-94.0,3.83,991.2,8.44,none/ocean,none/ocean,Oceanic basalt
H+51+08,ocean,ocean,modest,fish,none,ocean,51,8,-100.0,3.83,969.3,8.49,none/ocean,none/ocean,Oceanic basalt
H+52+08,ocean,ocean,modest,fish,none,ocean,52,8,-101.0,3.88,953.7,8.52,none/ocean,none/ocean,Oceanic basalt
H+53+08,ocean,ocean,modest,fish,none,ocean,53,8,-102.0,3.92,940.6,8.55,none/ocean,none/ocean,Oceanic basalt
H+54+08,ocean,ocean,modest,fish,none,ocean,54,8,-102.0,3.72,932.9,8.56,none/ocean,none/ocean,Oceanic basalt
H+55+08,ocean,ocean,modest,fish,none,ocean,55,8,-102.0,3.67,939.4,8.57,none/ocean,none/ocean,Oceanic basalt
H+56+08,ocean,ocean,modest,fish,none,ocean,56,8,-104.0,3.94,947.0,8.55,none/ocean,none/ocean,Oceanic basalt
H+57+08,ocean,ocean,modest,fish,none,ocean,57,8,-97.0,3.9,943.8,8.52,none/ocean,none/ocean,Oceanic basalt
H+58+08,ocean,ocean,modest,fish,none,ocean,58,8,-98.0,3.98,938.2,8.47,none/ocean,none/ocean,Oceanic basalt
H+59+08,ocean,ocean,modest,fish,none,ocean,59,8,-104.0,3.81,923.2,8.4,none/ocean,none/ocean,Oceanic basalt
H+60+08,ocean,ocean,modest,fish,none,ocean,60,8,-199.0,3.17,889.6,8.34,none/ocean,none/ocean,Oceanic basalt
H+61+08,ocean,ocean,modest,fish,none,ocean,61,8,-208.0,2.23,853.7,8.27,none/ocean,none/ocean,Oceanic basalt
H+62+08,ocean,ocean,modest,fish,none,ocean,62,8,-216.0,2.2,816.3,8.2,none/ocean,none/ocean,Oceanic basalt
H+63+08,ocean,ocean,modest,fish,none,ocean,63,8,-218.0,2.56,788.9,8.13,none/ocean,none/ocean,Oceanic basalt
H+64+08,ocean,ocean,modest,fish,none,ocean,64,8,-208.0,2.45,777.1,8.07,none/ocean,none/ocean,Oceanic basalt
H+65+08,ocean,ocean,modest,fish,none,ocean,65,8,-201.0,2.63,772.6,8.03,none/ocean,none/ocean,Oceanic basalt
H+66+08,ocean,ocean,modest,fish,none,ocean,66,8,-197.0,2.7,772.6,8.01,none/ocean,none/ocean,Oceanic basalt
H+67+08,ocean,ocean,modest,fish,none,ocean,67,8,-193.0,2.97,776.9,8.02,none/ocean,none/ocean,Oceanic basalt
H+68+08,ocean,ocean,modest,fish,none,ocean,68,8,-183.0,3.08,791.3,8.03,none/ocean,none/ocean,Oceanic basalt
H+69+08,ocean,ocean,modest,fish,none,ocean,69,8,-177.0,2.98,821.5,8.05,none/ocean,none/ocean,Oceanic basalt
H+70+08,ocean,ocean,modest,fish,none,ocean,70,8,-173.0,2.74,847.6,8.07,none/ocean,none/ocean,Oceanic basalt
H+71+08,ocean,ocean,modest,fish,none,ocean,71,8,-94.0,5.26,865.0,8.09,none/ocean,none/ocean,Oceanic basalt
H+72+08,ocean,ocean,modest,fish,none,ocean,72,8,-100.0,5.08,871.6,8.1,none/ocean,none/ocean,Oceanic basalt
H+73+08,ocean,ocean,modest,fish,none,ocean,73,8,-106.0,0.32,862.7,8.11,none/ocean,none/ocean,Oceanic basalt
H+74+08,ocean,ocean,modest,fish,none,ocean,74,8,-110.0,0.27,845.3,8.11,none/ocean,none/ocean,Oceanic basalt
H+75+08,ocean,ocean,modest,fish,none,ocean,75,8,-112.0,0.22,829.3,8.12,none/ocean,none/ocean,Oceanic basalt
H+76+08,ocean,ocean,modest,fish,none,ocean,76,8,-115.0,0.23,816.1,8.14,none/ocean,none/ocean,Oceanic basalt
H+77+08,ocean,ocean,modest,fish,none,ocean,77,8,-117.0,0.2,800.5,8.17,none/ocean,none/ocean,Oceanic basalt
H+78+08,ocean,ocean,modest,fish,none,ocean,78,8,-117.0,0.14,780.7,8.22,none/ocean,none/ocean,Oceanic basalt
H+79+08,ocean,ocean,modest,fish,none,ocean,79,8,-117.0,0.03,763.0,8.31,none/ocean,none/ocean,Oceanic basalt
H+00+09,ocean,ocean,modest,fish,none,ocean,0,9,-228.0,0.25,1016.8,8.86,none/ocean,none/ocean,Oceanic basalt
H+01+09,ocean,ocean,modest,fish,none,ocean,1,9,-225.0,0.22,1015.4,8.85,none/ocean,none/ocean,Oceanic basalt
H+02+09,ocean,ocean,modest,fish,none,ocean,2,9,-221.0,0.21,1009.8,8.82,none/ocean,none/ocean,Oceanic basalt
H+03+09,ocean,ocean,modest,fish,none,ocean,3,9,-218.0,0.32,997.8,8.77,none/ocean,none/ocean,Oceanic basalt
H+04+09,ocean,ocean,modest,fish,none,ocean,4,9,-213.0,0.39,975.2,8.72,none/ocean,none/ocean,Oceanic basalt
H+05+09,ocean,ocean,modest,fish,none,ocean,5,9,-207.0,2.21,942.7,8.67,none/ocean,none/ocean,Oceanic basalt
H+06+09,ocean,ocean,modest,fish,none,ocean,6,9,-202.0,4.44,889.7,8.64,none/ocean,none/ocean,Oceanic basalt
H+07+09,ocean,ocean,modest,fish,none,ocean,7,9,-68.0,4.44,846.7,8.62,none/ocean,none/ocean,Oceanic basalt
H+08+09,ocean,ocean,modest,fish,none,ocean,8,9,-73.0,2.38,832.4,8.61,none/ocean,none/ocean,Oceanic basalt
H+09+09,ocean,ocean,modest,fish,none,ocean,9,9,-81.0,2.26,826.2,8.62,none/ocean,none/ocean,Oceanic basalt
H+10+09,ocean,ocean,modest,fish,none,ocean,10,9,-77.0,2.61,823.7,8.63,none/ocean,none/ocean,Oceanic basalt
H+11+09,ocean,ocean,modest,fish,none,ocean,11,9,-75.0,2.69,836.1,8.65,none/ocean,none/ocean,Oceanic basalt
H+12+09,ocean,ocean,modest,fish,none,ocean,12,9,-83.0,2.8,853.6,8.68,none/ocean,none/ocean,Oceanic basalt
H+13+09,ocean,ocean,modest,fish,none,ocean,13,9,-87.0,4.19,862.5,8.73,none/ocean,none/ocean,Oceanic basalt
H+14+09,ocean,ocean,modest,fish,none,ocean,14,9,-212.0,4.19,876.5,8.78,none/ocean,none/ocean,Oceanic basalt
H+15+09,ocean,ocean,modest,fish,none,ocean,15,9,-228.0,2.62,898.5,8.83,none/ocean,none/ocean,Oceanic basalt
H+16+09,ocean,ocean,modest,fish,none,ocean,16,9,-249.0,2.45,900.5,8.86,none/ocean,none/ocean,Oceanic basalt
H+17+09,ocean,ocean,modest,fish,none,ocean,17,9,-260.0,2.33,871.0,8.87,none/ocean,none/ocean,Oceanic basalt
H+18+09,ocean,ocean,modest,fish,none,ocean,18,9,-265.0,2.84,850.9,8.88,none/ocean,none/ocean,Oceanic basalt
H+19+09,ocean,ocean,modest,fish,none,ocean,19,9,-259.0,6.26,868.9,8.89,none/ocean,none/ocean,Oceanic basalt
H+20+09,ocean,ocean,modest,fish,none,ocean,20,9,-203.0,4.59,898.3,8.89,none/ocean,none/ocean,Oceanic basalt
H+21+09,ocean,ocean,modest,fish,none,ocean,21,9,-199.0,4.45,913.7,8.89,none/ocean,none/ocean,Oceanic basalt
H+22+09,ocean,ocean,modest,fish,none,ocean,22,9,-208.0,4.41,925.0,8.9,none/ocean,none/ocean,Oceanic basalt
H+23+09,ocean,ocean,modest,fish,none,ocean,23,9,-208.0,5.08,944.2,8.9,none/ocean,none/ocean,Oceanic basalt
H+24+09,ocean,ocean,modest,fish,none,ocean,24,9,-192.0,7.82,977.6,8.92,none/ocean,none/ocean,Oceanic basalt
H+25+09,ocean,ocean,modest,fish,none,ocean,25,9,-92.0,9.44,1003.4,8.95,none/ocean,none/ocean,Oceanic basalt
H+26+09,marsh,wetland,modest,peat,village,"fresh water, adequate food",26,9,57.0,10.34,928.1,8.62,peat/wetland,wetland/marsh,Rift volcanics
H+27+09,forest,river,good,timber|metals,town,"fresh water, adequate food, route access",27,9,223.0,11.48,941.8,7.58,glacial till,temperate forest,Rift volcanics
H+28+09,forest,river,good,timber|metals,town,"fresh water, adequate food, route access",28,9,416.0,12.34,955.8,6.37,glacial till,temperate forest,Rift volcanics
H+29+09,hills,river,modest,timber,village,"fresh water, adequate food, route access",29,9,637.0,12.85,1130.8,4.96,glacial till,boreal forest,Rift volcanics
H+30+09,hills,river,modest,timber,village,"fresh water, adequate food, route access",30,9,875.0,12.67,1361.6,3.44,glacial till,boreal forest,Rift volcanics
H+31+09,hills,none,modest,timber,village,"fresh water, adequate food",31,9,1090.0,13.61,1501.0,2.05,glacial till,boreal forest,Rift volcanics
H+32+09,hills,none,modest,timber,village,"fresh water, adequate food",32,9,1362.0,13.59,1922.2,0.27,glacial till,boreal forest,Rift volcanics
H+33+09,ice,ice,none,none,none,glacial/ice,33,9,1640.0,13.39,2195.4,-1.57,rocky/lithosol,ice/barren,Rift volcanics
H+34+09,boreal,none,modest,timber,none,no reliable fresh water,34,9,1458.0,8.81,729.4,-0.45,glacial till,boreal forest,Rift volcanics
H+35+09,boreal,none,modest,timber,none,no reliable fresh water,35,9,1194.0,8.81,725.4,1.17,glacial till,boreal forest,Rift volcanics
H+36+09,boreal,none,modest,none,none,no reliable fresh water,36,9,969.0,7.47,851.3,2.51,glacial till,boreal forest,Rift volcanics
H+37+09,boreal,none,modest,timber,farmstead,"adequate food, route access",37,9,850.0,7.67,940.3,3.17,glacial till,boreal forest,Rift volcanics
H+38+09,boreal,none,modest,timber,farmstead,"adequate food, route access",38,9,620.0,7.67,917.5,4.56,glacial till,boreal forest,Rift volcanics
H+39+09,boreal,none,modest,timber,village,"fresh water, adequate food",39,9,412.0,10.51,968.3,5.83,glacial till,boreal forest,Rift volcanics
H+40+09,marsh,river,modest,peat,village,"fresh water, adequate food, route access",40,9,97.0,10.51,966.6,7.81,peat/wetland,wetland/marsh,Rift volcanics
H+41+09,ocean,ocean,modest,fish,none,ocean,41,9,-73.0,8.89,1046.1,8.39,none/ocean,none/ocean,Oceanic basalt
H+42+09,ocean,ocean,modest,fish,none,ocean,42,9,-204.0,9.03,1022.7,8.36,none/ocean,none/ocean,Oceanic basalt
H+43+09,ocean,ocean,modest,fish,none,ocean,43,9,-247.0,8.64,1000.4,8.34,none/ocean,none/ocean,Oceanic basalt
H+44+09,ocean,ocean,modest,fish,none,ocean,44,9,-124.0,8.28,976.6,8.33,none/ocean,none/ocean,Oceanic basalt
H+45+09,ocean,ocean,modest,fish,none,ocean,45,9,-134.0,4.41,962.3,8.35,none/ocean,none/ocean,Oceanic basalt
H+46+09,ocean,ocean,modest,fish,none,ocean,46,9,-151.0,4.3,960.0,8.41,none/ocean,none/ocean,Oceanic basalt
H+47+09,ocean,ocean,modest,fish,none,ocean,47,9,-164.0,4.12,962.1,8.49,none/ocean,none/ocean,Oceanic basalt
H+48+09,ocean,ocean,modest,fish,none,ocean,48,9,-182.0,3.95,977.7,8.58,none/ocean,none/ocean,Oceanic basalt
H+49+09,ocean,ocean,modest,fish,none,ocean,49,9,-196.0,3.98,1003.5,8.67,none/ocean,none/ocean,Oceanic basalt
H+50+09,ocean,ocean,modest,fish,none,ocean,50,9,-209.0,3.83,996.6,8.73,none/ocean,none/ocean,Oceanic basalt
H+51+09,ocean,ocean,modest,fish,none,ocean,51,9,-208.0,3.92,957.4,8.77,none/ocean,none/ocean,Oceanic basalt
H+52+09,ocean,ocean,modest,fish,none,ocean,52,9,-211.0,3.82,932.2,8.8,none/ocean,none/ocean,Oceanic basalt
H+53+09,ocean,ocean,modest,fish,none,ocean,53,9,-210.0,3.71,917.5,8.81,none/ocean,none/ocean,Oceanic basalt
H+54+09,ocean,ocean,modest,fish,none,ocean,54,9,-207.0,3.8,909.7,8.82,none/ocean,none/ocean,Oceanic basalt
H+55+09,ocean,ocean,modest,fish,none,ocean,55,9,-211.0,3.63,919.4,8.82,none/ocean,none/ocean,Oceanic basalt
H+56+09,ocean,ocean,modest,fish,none,ocean,56,9,-211.0,3.8,932.3,8.81,none/ocean,none/ocean,Oceanic basalt
H+57+09,ocean,ocean,modest,fish,none,ocean,57,9,-214.0,4.06,933.4,8.8,none/ocean,none/ocean,Oceanic basalt
H+58+09,ocean,ocean,modest,fish,none,ocean,58,9,-218.0,3.98,932.8,8.78,none/ocean,none/ocean,Oceanic basalt
H+59+09,ocean,ocean,modest,fish,none,ocean,59,9,-210.0,4.21,919.8,8.74,none/ocean,none/ocean,Oceanic basalt
H+60+09,ocean,ocean,modest,fish,none,ocean,60,9,-254.0,2.53,889.9,8.69,none/ocean,none/ocean,Oceanic basalt
H+61+09,ocean,ocean,modest,fish,none,ocean,61,9,-269.0,2.04,851.7,8.63,none/ocean,none/ocean,Oceanic basalt
H+62+09,ocean,ocean,modest,fish,none,ocean,62,9,-277.0,2.05,803.3,8.55,none/ocean,none/ocean,Oceanic basalt
H+63+09,ocean,ocean,modest,fish,none,ocean,63,9,-280.0,2.42,768.8,8.46,none/ocean,none/ocean,Oceanic basalt
H+64+09,ocean,ocean,modest,fish,none,ocean,64,9,-280.0,2.63,762.5,8.38,none/ocean,none/ocean,Oceanic basalt
