id,q,r,elevation_m,slope,lithology,mountain_type,glacial_scar,glacial,endorheic,geology_resource_tag,plate,land
H+04+19,4,19,62,1.183,coastal_sediment,none,none,false,false,,0,1
H+05+19,5,19,68,1.167,coastal_sediment,none,none,false,false,,0,1
H+06+19,6,19,80,1.404,coastal_sediment,none,none,false,false,,0,1
H+07+19,7,19,83,4.323,coastal_sediment,none,none,false,false,,0,1
H+08+19,8,19,-47,4.323,oceanic_basalt,none,,false,false,,0,0
H+09+19,9,19,-61,0.718,oceanic_basalt,none,,false,false,,0,0
H+10+19,10,19,-81,0.956,oceanic_basalt,none,,false,false,,0,0
H+11+19,11,19,-85,0.6,oceanic_basalt,none,,false,false,,0,0
H+12+19,12,19,-85,0.215,oceanic_basalt,none,,false,false,,0,0
H+13+19,13,19,-86,0.29,oceanic_basalt,none,,false,false,,0,0
H+14+19,14,19,-80,0.571,oceanic_basalt,none,,false,false,,0,0
H+15+19,15,19,-66,0.748,oceanic_basalt,none,,false,false,,0,0
H+16+19,16,19,-44,0.748,oceanic_basalt,none,,false,false,,0,0
H+17+19,17,19,-36,4.683,oceanic_basalt,none,,false,false,,0,0
H+18+19,18,19,101,4.608,craton_granite_gneiss,none,none,false,false,,0,1
H+19+19,19,19,108,4.304,craton_granite_gneiss,none,none,false,false,,0,1
H+20+19,20,19,178,3.341,craton_granite_gneiss,none,none,false,false,,0,1
H+21+19,21,19,177,3.425,craton_granite_gneiss,none,none,false,false,,0,1
H+22+19,22,19,175,4.187,craton_granite_gneiss,none,none,false,false,,0,1
H+23+19,23,19,49,4.187,craton_granite_gneiss,none,none,false,false,,0,1
H+24+19,24,19,68,4.793,suture_metamorphic,collision,none,false,false,,0,1
H+25+19,25,19,177,6.33,suture_metamorphic,collision,overdeep_basin,true,false,,0,1
H+26+19,26,19,333,7.087,suture_metamorphic,collision,overdeep_basin;outwash,true,false,,0,1
H+27+19,27,19,520,7.463,suture_metamorphic,collision,overdeep_basin;outwash,true,false,limestone_karst,0,1
H+28+19,28,19,724,8.25,suture_metamorphic,collision,u_valley;outwash,true,false,,0,1
H+29+19,29,19,941,7.499,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+30+19,30,19,1129,9.736,suture_metamorphic,collision,u_valley,true,false,,0,1
H+31+19,31,19,1397,9.728,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+19,32,19,1665,10.099,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+19,33,19,1944,9.754,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+19,34,19,1750,9.297,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+19,35,19,1471,9.297,suture_metamorphic,collision,u_valley,true,false,limestone_karst,1,1
H+36+19,36,19,1205,8.87,suture_metamorphic,collision,u_valley,true,false,,1,1
H+37+19,37,19,987,7.631,suture_metamorphic,collision,scoured_craton,true,false,,1,1
H+38+19,38,19,758,7.631,suture_metamorphic,collision,outwash,true,false,,1,1
H+39+19,39,19,541,7.242,suture_metamorphic,collision,overdeep_basin;outwash,true,false,,1,1
H+40+19,40,19,343,6.608,suture_metamorphic,collision,overdeep_basin;outwash,true,false,,1,1
H+41+19,41,19,170,5.879,suture_metamorphic,collision,none,false,false,,1,1
H+42+19,42,19,151,5.305,suture_metamorphic,collision,none,false,false,,1,1
H+43+19,43,19,78,2.891,craton_granite_gneiss,none,none,false,false,,1,1
H+44+19,44,19,53,1.43,craton_granite_gneiss,none,none,false,false,,1,1
H+45+19,45,19,43,1.355,craton_granite_gneiss,none,none,false,false,,1,1
H+46+19,46,19,37,1.7,craton_granite_gneiss,none,none,false,false,,1,1
H+47+19,47,19,36,1.671,craton_granite_gneiss,none,none,false,false,,1,1
H+48+19,48,19,24,1.498,craton_granite_gneiss,none,none,false,false,,1,1
H+49+19,49,19,4,2.034,craton_granite_gneiss,none,none,false,false,,1,1
H+50+19,50,19,0,2.102,craton_granite_gneiss,none,none,false,false,,1,1
H+51+19,51,19,7,2.174,craton_granite_gneiss,none,none,false,false,,1,1
H+52+19,52,19,17,1.956,craton_granite_gneiss,none,none,false,false,,1,1
H+53+19,53,19,25,6.052,craton_granite_gneiss,none,none,false,false,,1,1
H+54+19,54,19,25,6.19,craton_granite_gneiss,none,none,false,false,,1,1
H+55+19,55,19,31,6.388,craton_granite_gneiss,none,none,false,false,,1,1
H+56+19,56,19,33,6.233,craton_granite_gneiss,none,none,false,false,greenstone_metals,1,1
H+57+19,57,19,44,6.271,craton_granite_gneiss,none,none,false,false,,1,1
H+58+19,58,19,42,5.905,craton_granite_gneiss,none,none,false,false,,1,1
H+59+19,59,19,28,2.359,craton_granite_gneiss,none,none,false,false,,1,1
H+60+19,60,19,-42,2.359,oceanic_basalt,none,,false,false,,1,0
H+61+19,61,19,-55,0.652,oceanic_basalt,none,,false,false,,1,0
H+62+19,62,19,-61,0.942,oceanic_basalt,none,,false,false,,1,0
H+63+19,63,19,-54,0.691,oceanic_basalt,none,,false,false,,1,0
H+64+19,64,19,-49,0.734,oceanic_basalt,none,,false,false,,1,0
H+65+19,65,19,-57,0.6,oceanic_basalt,none,,false,false,,1,0
H+66+19,66,19,-65,0.654,oceanic_basalt,none,,false,false,,1,0
H+67+19,67,19,-63,0.847,oceanic_basalt,none,,false,false,,1,0
H+68+19,68,19,-56,0.673,oceanic_basalt,none,,false,false,,1,0
H+69+19,69,19,-53,0.689,oceanic_basalt,none,,false,false,,1,0
H+70+19,70,19,-51,0.722,oceanic_basalt,none,,false,false,,1,0
H+71+19,71,19,-46,0.718,oceanic_basalt,none,,false,false,,1,0
H+72+19,72,19,-36,1.059,oceanic_basalt,none,,false,false,,1,0
H+73+19,73,19,-16,0.886,oceanic_basalt,none,,false,false,,1,0
H+74+19,74,19,10,0.963,coastal_sediment,none,none,false,false,,1,1
H+75+19,75,19,33,0.766,coastal_sediment,none,none,false,false,,1,1
H+76+19,76,19,44,0.396,coastal_sediment,none,none,false,false,,1,1
H+77+19,77,19,48,0.316,coastal_sediment,none,none,false,false,,1,1
H+78+19,78,19,58,0.402,coastal_sediment,none,none,false,false,,1,1
H+79+19,79,19,70,0.553,coastal_sediment,none,none,false,false,,1,1
H+00+20,0,20,89,0.412,coastal_sediment,none,none,false,false,,0,1
H+01+20,1,20,78,0.586,coastal_sediment,none,none,false,false,,0,1
H+02+20,2,20,73,0.418,coastal_sediment,none,none,false,false,,0,1
H+03+20,3,20,63,0.529,coastal_sediment,none,none,false,false,,0,1
H+04+20,4,20,47,0.698,coastal_sediment,none,none,false,false,,0,1
H+05+20,5,20,38,1.404,coastal_sediment,none,none,false,false,,0,1
H+06+20,6,20,57,0.88,coastal_sediment,none,none,false,false,,0,1
H+07+20,7,20,67,4.328,coastal_sediment,none,none,false,false,,0,1
H+08+20,8,20,-63,4.328,oceanic_basalt,none,,false,false,,0,0
H+09+20,9,20,-81,4.849,oceanic_basalt,none,,false,false,,0,0
H+10+20,10,20,-93,5.077,oceanic_basalt,none,,false,false,,0,0
H+11+20,11,20,-91,5.205,oceanic_basalt,none,,false,false,,0,0
H+12+20,12,20,-88,5.209,oceanic_basalt,none,,false,false,,0,0
H+13+20,13,20,-80,5.194,oceanic_basalt,none,,false,false,,0,0
H+14+20,14,20,-73,4.967,oceanic_basalt,none,,false,false,,0,0
H+15+20,15,20,-55,4.503,oceanic_basalt,none,,false,false,,0,0
H+16+20,16,20,-41,4.859,oceanic_basalt,none,,false,false,,0,0
H+17+20,17,20,105,4.859,craton_granite_gneiss,none,none,false,false,,0,1
H+18+20,18,20,111,0.332,craton_granite_gneiss,none,none,false,false,,0,1
H+19+20,19,20,107,2.376,craton_granite_gneiss,none,none,false,false,,0,1
H+20+20,20,20,132,1.532,craton_granite_gneiss,none,none,false,false,,0,1
H+21+20,21,20,125,1.713,craton_granite_gneiss,none,none,false,false,,0,1
H+22+20,22,20,130,2.705,craton_granite_gneiss,none,none,false,false,,0,1
H+23+20,23,20,137,2.93,craton_granite_gneiss,none,none,false,false,,0,1
H+24+20,24,20,158,3.863,suture_metamorphic,collision,none,false,false,,0,1
H+25+20,25,20,274,5.215,suture_metamorphic,collision,outwash,true,false,,0,1
H+26+20,26,20,430,6.295,suture_metamorphic,collision,outwash,true,false,,0,1
H+27+20,27,20,619,6.765,suture_metamorphic,collision,outwash,true,false,,0,1
H+28+20,28,20,818,7.566,suture_metamorphic,collision,outwash,true,false,,0,1
H+29+20,29,20,1030,7.885,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+30+20,30,20,1237,7.269,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+31+20,31,20,1374,9.706,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+20,32,20,1652,9.754,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+20,33,20,1931,9.557,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+20,34,20,1724,9.868,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+20,35,20,1428,9.868,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+20,36,20,1152,9.22,suture_metamorphic,collision,u_valley,true,false,,1,1
H+37+20,37,20,942,7.735,suture_metamorphic,collision,scoured_craton,true,false,,1,1
H+38+20,38,20,710,7.735,suture_metamorphic,collision,outwash,true,false,,1,1
H+39+20,39,20,491,7.29,suture_metamorphic,collision,overdeep_basin;outwash,true,false,,1,1
H+40+20,40,20,298,10.854,suture_metamorphic,collision,u_valley;overdeep_basin;outwash,true,false,,1,1
H+41+20,41,20,132,10.056,suture_metamorphic,collision,u_valley;overdeep_basin,true,false,,1,1
H+42+20,42,20,-9,8.895,oceanic_basalt,none,,false,false,,1,0
H+43+20,43,20,52,2.287,craton_granite_gneiss,none,none,false,false,,1,1
H+44+20,44,20,18,2.686,craton_granite_gneiss,none,none,false,false,,1,1
H+45+20,45,20,3,3.179,craton_granite_gneiss,none,none,false,false,,1,1
H+46+20,46,20,-14,3.713,oceanic_basalt,none,,false,false,,1,0
H+47+20,47,20,-5,3.385,oceanic_basalt,none,,false,false,,1,0
H+48+20,48,20,-11,3.527,oceanic_basalt,none,,false,false,,1,0
H+49+20,49,20,-28,4.09,oceanic_basalt,none,,false,false,,1,0
H+50+20,50,20,-40,4.506,oceanic_basalt,none,,false,false,,1,0
H+51+20,51,20,-41,4.54,oceanic_basalt,none,,false,false,,1,0
H+52+20,52,20,-32,4.27,oceanic_basalt,none,,false,false,,1,0
H+53+20,53,20,-157,8.474,oceanic_basalt,none,,false,false,,1,0
H+54+20,54,20,-161,8.647,oceanic_basalt,none,,false,false,,1,0
H+55+20,55,20,-154,8.441,oceanic_basalt,none,,false,false,,1,0
H+56+20,56,20,-144,6.271,oceanic_basalt,none,,false,false,,1,0
H+57+20,57,20,-135,5.957,oceanic_basalt,none,,false,false,,1,0
H+58+20,58,20,-1,4.473,oceanic_basalt,none,,false,false,,1,0
H+59+20,59,20,-10,1.371,oceanic_basalt,none,,false,false,,1,0
H+60+20,60,20,-51,1.371,oceanic_basalt,none,,false,false,,1,0
H+61+20,61,20,-61,0.387,oceanic_basalt,none,,false,false,,1,0
H+62+20,62,20,-73,0.638,oceanic_basalt,none,,false,false,,1,0
H+63+20,63,20,-71,0.734,oceanic_basalt,none,,false,false,,1,0
H+64+20,64,20,-67,0.604,oceanic_basalt,none,,false,false,,1,0
H+65+20,65,20,-67,0.679,oceanic_basalt,none,,false,false,,1,0
H+66+20,66,20,-74,0.455,oceanic_basalt,none,,false,false,,1,0
H+67+20,67,20,-75,0.627,oceanic_basalt,none,,false,false,,1,0
H+68+20,68,20,-67,0.494,oceanic_basalt,none,,false,false,,1,0
H+69+20,69,20,-63,0.417,oceanic_basalt,none,,false,false,,1,0
H+70+20,70,20,-64,0.611,oceanic_basalt,none,,false,false,,1,0
H+71+20,71,20,-58,0.738,oceanic_basalt,none,,false,false,,1,0
H+72+20,72,20,-43,0.886,oceanic_basalt,none,,false,false,,1,0
H+73+20,73,20,-19,0.99,oceanic_basalt,none,,false,false,,1,0
H+74+20,74,20,10,0.99,coastal_sediment,none,none,false,false,,1,1
H+75+20,75,20,38,0.929,coastal_sediment,none,none,false,false,,1,1
H+76+20,76,20,48,0.75,coastal_sediment,none,none,false,false,,1,1
H+77+20,77,20,48,0.372,coastal_sediment,none,none,false,false,,1,1
H+78+20,78,20,53,0.668,coastal_sediment,none,none,false,false,,1,1
H+79+20,79,20,73,0.713,coastal_sediment,none,none,false,false,,1,1
H+00+21,0,21,76,0.412,coastal_sediment,none,none,false,false,,0,1
H+01+21,1,21,76,0.292,coastal_sediment,none,none,false,false,,0,1
H+02+21,2,21,67,0.63,coastal_sediment,none,none,false,false,,0,1
H+03+21,3,21,48,0.63,coastal_sediment,none,none,false,false,,0,1
H+04+21,4,21,33,0.513,coastal_sediment,none,none,false,false,,0,1
H+05+21,5,21,34,0.753,coastal_sediment,none,none,false,false,,0,1
H+06+21,6,21,41,0.865,coastal_sediment,none,none,false,false,,0,1
H+07+21,7,21,58,4.018,craton_granite_gneiss,none,none,false,false,,0,1
H+08+21,8,21,64,4.849,craton_granite_gneiss,none,none,false,false,,0,1
H+09+21,9,21,59,5.077,craton_granite_gneiss,none,none,false,false,,0,1
H+10+21,10,21,57,4.988,craton_granite_gneiss,none,none,false,false,,0,1
H+11+21,11,21,65,5.205,craton_granite_gneiss,none,none,false,false,,0,1
H+12+21,12,21,68,5.209,craton_granite_gneiss,none,none,false,false,greenstone_metals,0,1
H+13+21,13,21,76,5.194,craton_granite_gneiss,none,none,false,false,,0,1
H+14+21,14,21,72,4.861,craton_granite_gneiss,none,none,false,false,,0,1
H+15+21,15,21,80,4.503,craton_granite_gneiss,none,none,false,false,,0,1
H+16+21,16,21,97,4.586,craton_granite_gneiss,none,none,false,false,,0,1
H+17+21,17,21,103,0.259,craton_granite_gneiss,none,none,false,false,,0,1
H+18+21,18,21,104,0.242,craton_granite_gneiss,none,none,false,false,,0,1
H+19+21,19,21,106,0.858,craton_granite_gneiss,none,none,false,false,,0,1
H+20+21,20,21,102,0.999,craton_granite_gneiss,none,none,false,false,,0,1
H+21+21,21,21,96,1.124,craton_granite_gneiss,none,none,false,false,,0,1
H+22+21,22,21,101,1.202,craton_granite_gneiss,none,none,false,false,,0,1
H+23+21,23,21,107,1.705,craton_granite_gneiss,none,none,false,false,,0,1
H+24+21,24,21,135,4.646,suture_metamorphic,collision,none,false,false,,0,1
H+25+21,25,21,253,5.915,suture_metamorphic,collision,none,false,false,,0,1
H+26+21,26,21,416,6.765,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+27+21,27,21,591,7.566,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+28+21,28,21,794,7.885,suture_metamorphic,collision,none,false,false,,0,1
H+29+21,29,21,1019,7.506,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+30+21,30,21,1233,8.697,suture_metamorphic,collision,none,false,false,,0,1
H+31+21,31,21,1494,8.697,suture_metamorphic,collision,none,false,false,,0,1
H+32+21,32,21,1644,9.557,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+21,33,21,1925,9.35,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+21,34,21,1708,10.387,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+21,35,21,1396,10.707,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+21,36,21,1125,9.415,suture_metamorphic,collision,u_valley,true,false,,1,1
H+37+21,37,21,908,7.799,suture_metamorphic,collision,scoured_craton,true,false,,1,1
H+38+21,38,21,674,7.799,suture_metamorphic,collision,outwash,true,false,,1,1
H+39+21,39,21,624,10.854,suture_metamorphic,collision,none,false,false,,1,1
H+40+21,40,21,434,10.056,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+41+21,41,21,258,8.895,suture_metamorphic,collision,none,false,false,,1,1
H+42+21,42,21,120,4.719,suture_metamorphic,collision,none,false,false,,1,1
H+43+21,43,21,44,2.544,craton_granite_gneiss,none,none,false,false,,1,1
H+44+21,44,21,99,3.179,basin_sediment,none,none,false,false,,1,1
H+45+21,45,21,97,3.713,basin_sediment,none,none,false,false,,1,1
H+46+21,46,21,96,3.673,basin_sediment,none,none,false,false,,1,1
H+47+21,47,21,95,3.527,basin_sediment,none,none,false,false,,1,1
H+48+21,48,21,95,4.09,basin_sediment,none,none,false,false,,1,1
H+49+21,49,21,95,4.499,basin_sediment,none,none,false,false,,1,1
H+50+21,50,21,95,4.521,basin_sediment,none,none,false,false,,1,1
H+51+21,51,21,95,4.54,basin_sediment,none,none,false,false,,1,1
H+52+21,52,21,96,8.434,basin_sediment,none,none,false,false,,1,1
H+53+21,53,21,97,8.6,basin_sediment,none,none,false,false,,1,1
H+54+21,54,21,99,8.647,basin_sediment,none,none,false,false,,1,1
H+55+21,55,21,-38,4.564,oceanic_basalt,none,,false,false,,1,0
H+56+21,56,21,-28,4.186,oceanic_basalt,none,,false,false,,1,0
H+57+21,57,21,-17,3.916,oceanic_basalt,none,,false,false,,1,0
H+58+21,58,21,-22,4.058,oceanic_basalt,none,,false,false,,1,0
H+59+21,59,21,-31,0.703,oceanic_basalt,none,,false,false,,1,0
H+60+21,60,21,-51,0.652,oceanic_basalt,none,,false,false,,1,0
H+61+21,61,21,-65,0.483,oceanic_basalt,none,,false,false,,1,0
H+62+21,62,21,-70,0.398,oceanic_basalt,none,,false,false,,1,0
H+63+21,63,21,-78,0.488,oceanic_basalt,none,,false,false,,1,0
H+64+21,64,21,-79,0.414,oceanic_basalt,none,,false,false,,1,0
H+65+21,65,21,-88,0.679,oceanic_basalt,none,,false,false,,1,0
H+66+21,66,21,-82,0.257,oceanic_basalt,none,,false,false,,1,0
H+67+21,67,21,-82,0.494,oceanic_basalt,none,,false,false,,1,0
H+68+21,68,21,-72,0.441,oceanic_basalt,none,,false,false,,1,0
H+69+21,69,21,-68,0.379,oceanic_basalt,none,,false,false,,1,0
H+70+21,70,21,-70,0.38,oceanic_basalt,none,,false,false,,1,0
H+71+21,71,21,-58,0.617,oceanic_basalt,none,,false,false,,1,0
H+72+21,72,21,-40,0.908,oceanic_basalt,none,,false,false,,1,0
H+73+21,73,21,-12,0.908,oceanic_basalt,none,,false,false,,1,0
H+74+21,74,21,12,0.864,coastal_sediment,none,none,false,false,,1,1
H+75+21,75,21,26,0.75,coastal_sediment,none,none,false,false,,1,1
H+76+21,76,21,36,0.594,coastal_sediment,none,none,false,false,,1,1
H+77+21,77,21,40,0.459,coastal_sediment,none,none,false,false,,1,1
H+78+21,78,21,52,0.713,coastal_sediment,none,none,false,false,,1,1
H+79+21,79,21,66,0.721,coastal_sediment,none,none,false,false,,1,1
H+00+22,0,22,71,0.185,coastal_sediment,none,none,false,false,,0,1
H+01+22,1,22,71,0.37,coastal_sediment,none,none,false,false,,0,1
H+02+22,2,22,60,0.513,coastal_sediment,none,none,false,false,,0,1
H+03+22,3,22,45,0.577,coastal_sediment,none,none,false,false,,0,1
H+04+22,4,22,38,0.339,coastal_sediment,none,none,false,false,,0,1
H+05+22,5,22,39,0.271,coastal_sediment,none,none,false,false,,0,1
H+06+22,6,22,47,0.363,coastal_sediment,none,none,false,false,,0,1
H+07+22,7,22,53,0.387,craton_granite_gneiss,none,none,false,false,greenstone_metals,0,1
H+08+22,8,22,59,0.354,craton_granite_gneiss,none,none,false,false,,0,1
H+09+22,9,22,64,0.249,craton_granite_gneiss,none,none,false,false,,0,1
H+10+22,10,22,65,0.276,craton_granite_gneiss,none,none,false,false,,0,1
H+11+22,11,22,71,0.202,craton_granite_gneiss,none,none,false,false,,0,1
H+12+22,12,22,75,0.219,craton_granite_gneiss,none,none,false,false,,0,1
H+13+22,13,22,77,0.532,craton_granite_gneiss,none,none,false,false,,0,1
H+14+22,14,22,81,0.401,craton_granite_gneiss,none,none,false,false,,0,1
H+15+22,15,22,88,0.286,craton_granite_gneiss,none,none,false,false,,0,1
H+16+22,16,22,96,0.403,craton_granite_gneiss,none,none,false,false,,0,1
H+17+22,17,22,109,0.403,craton_granite_gneiss,none,none,false,false,,0,1
H+18+22,18,22,111,0.242,craton_granite_gneiss,none,none,false,false,,0,1
H+19+22,19,22,106,0.402,craton_granite_gneiss,none,none,false,false,,0,1
H+20+22,20,22,94,0.402,craton_granite_gneiss,none,none,false,false,,0,1
H+21+22,21,22,99,0.284,craton_granite_gneiss,none,none,false,false,,0,1
H+22+22,22,22,108,0.417,craton_granite_gneiss,none,none,false,false,,0,1
H+23+22,23,22,120,0.648,craton_granite_gneiss,none,none,false,false,,0,1
H+24+22,24,22,140,3.773,suture_metamorphic,collision,none,false,false,,0,1
H+25+22,25,22,249,5.564,suture_metamorphic,collision,none,false,false,,0,1
H+26+22,26,22,408,6.172,suture_metamorphic,collision,none,false,false,,0,1
H+27+22,27,22,594,6.891,suture_metamorphic,collision,none,false,false,,0,1
H+28+22,28,22,800,7.693,suture_metamorphic,collision,moraine,true,false,,0,1
H+29+22,29,22,1031,7.797,suture_metamorphic,collision,scoured_craton,true,false,,0,1
H+30+22,30,22,1244,8.872,suture_metamorphic,collision,none,false,false,,0,1
H+31+22,31,22,1511,8.949,suture_metamorphic,collision,none,false,false,,0,1
H+32+22,32,22,1656,9.212,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+22,33,22,1933,9.212,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+22,34,22,1718,10.707,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+22,35,22,1407,10.335,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+22,36,22,1122,9.706,suture_metamorphic,collision,u_valley,true,false,limestone_karst,1,1
H+37+22,37,22,895,7.672,suture_metamorphic,collision,outwash,true,false,,1,1
H+38+22,38,22,665,7.672,suture_metamorphic,collision,outwash,true,false,,1,1
H+39+22,39,22,619,6.327,suture_metamorphic,collision,none,false,false,,1,1
H+40+22,40,22,429,6.327,suture_metamorphic,collision,none,false,false,,1,1
H+41+22,41,22,262,5.567,basin_sediment,collision,none,false,false,,1,1
H+42+22,42,22,113,4.955,basin_sediment,collision,none,false,false,,1,1
H+43+22,43,22,95,1.704,basin_sediment,none,none,false,false,,1,1
H+44+22,44,22,93,1.971,basin_sediment,none,none,false,false,,1,1
H+45+22,45,22,91,1.986,basin_sediment,none,none,false,false,,1,1
H+46+22,46,22,90,1.999,basin_sediment,none,none,false,false,,1,1
H+47+22,47,22,89,2.008,basin_sediment,none,none,false,false,,1,1
H+48+22,48,22,35,1.994,basin_sediment,none,none,false,true,evaporite_host,1,1
H+49+22,49,22,35,2.003,basin_sediment,none,none,false,true,evaporite_host,1,1
H+50+22,50,22,35,2.013,basin_sediment,none,none,false,true,evaporite_host,1,1
